,Time (s),Time (d),Time (y),Residual
13846,1199706.6030069853,13.885493090358626,0.038042446822900346,18.18912222006402
13847,1199793.2494466074,13.886495942669068,0.0380451943634769,18.190071621656546
13848,1199879.8958862296,13.887498794979509,0.03804794190405345,18.191020993711202
13849,1199966.5423258517,13.888501647289951,0.038050689444630005,18.191970336210534
13850,1200053.188765474,13.889504499600392,0.03805343698520655,18.192919649137085
13851,1200139.835205096,13.890507351910834,0.038056184525783104,18.193868932473432
13852,1200226.4816447182,13.891510204221275,0.03805893206635966,18.194818186202145
13853,1200313.1280843404,13.892513056531717,0.03806167960693621,18.195767410305795
13854,1200399.7745239625,13.89351590884216,0.038064427147512764,18.196716604766987
13855,1200486.4209635847,13.8945187611526,0.03806717468808932,18.197665769568314
13856,1200573.0674032068,13.895521613463043,0.03806992222866587,18.19861490469239
13857,1200659.713842829,13.896524465773483,0.03807266976924242,18.19956401012184
13858,1200746.3602824511,13.897527318083926,0.038075417309818976,18.20051308583928
13859,1200833.0067220733,13.898530170394366,0.03807816485039552,18.201462131827356
13860,1200919.6531616955,13.899533022704809,0.038080912390972076,18.202411148068713
13861,1201006.2996013176,13.900535875015251,0.03808365993154863,18.20336013454601
13862,1201092.9460409398,13.901538727325692,0.03808640747212518,18.20430909124191
13863,1201179.592480562,13.902541579636134,0.038089155012701735,18.205258018139087
13864,1201266.238920184,13.903544431946575,0.03809190255327829,18.206206915220225
13865,1201352.8853598062,13.904547284257017,0.03809465009385484,18.207155782468025
13866,1201439.5317994284,13.905550136567458,0.038097397634431394,18.208104619865185
13867,1201526.1782390506,13.9065529888779,0.03810014517500795,18.209053427394416
13868,1201612.8246786727,13.907555841188342,0.0381028927155845,18.210002205038442
13869,1201699.4711182949,13.908558693498783,0.03810564025616105,18.21095095277999
13870,1201786.117557917,13.909561545809225,0.0381083877967376,18.211899670601802
13871,1201872.7639975392,13.910564398119666,0.03811113533731415,18.21284835848663
13872,1201959.4104371613,13.911567250430108,0.038113882877890706,18.213797016417228
13873,1202046.0568767835,13.912570102740549,0.03811663041846726,18.214745644376368
13874,1202132.7033164056,13.913572955050991,0.03811937795904381,18.21569424234682
13875,1202219.3497560278,13.914575807361432,0.038122125499620366,18.216642810311374
13876,1202305.99619565,13.915578659671874,0.03812487304019692,18.217591348252835
13877,1202392.6426352721,13.916581511982317,0.03812762058077347,18.218539856153992
13878,1202479.2890748943,13.917584364292757,0.03813036812135002,18.21948833399766
13879,1202565.9355145164,13.9185872166032,0.03813311566192657,18.220436781766676
13880,1202652.5819541386,13.91959006891364,0.038135863202503124,18.22138519944386
13881,1202739.2283937607,13.920592921224083,0.03813861074307968,18.222333587012056
13882,1202825.874833383,13.921595773534523,0.03814135828365623,18.223281944454115
13883,1202912.521273005,13.922598625844966,0.038144105824232784,18.224230271752894
13884,1202999.1677126272,13.923601478155408,0.03814685336480934,18.225178568891266
13885,1203085.8141522494,13.924604330465849,0.03814960090538589,18.226126835852106
13886,1203172.4605918715,13.925607182776291,0.03815234844596244,18.227075072618305
13887,1203259.1070314937,13.926610035086732,0.038155095986538996,18.228023279172756
13888,1203345.7534711158,13.927612887397174,0.03815784352711554,18.22897145549837
13889,1203432.399910738,13.928615739707615,0.038160591067692096,18.229919601578054
13890,1203519.0463503601,13.929618592018057,0.03816333860826865,18.230867717394734
13891,1203605.6927899823,13.9306214443285,0.0381660861488452,18.231815802931347
13892,1203692.3392296045,13.93162429663894,0.038168833689421755,18.232763858170834
13893,1203778.9856692266,13.932627148949383,0.03817158122999831,18.23371188309615
13894,1203865.6321088488,13.933630001259823,0.03817432877057486,18.234659877690248
13895,1203952.278548471,13.934632853570266,0.038177076311151414,18.235607841936098
13896,1204038.924988093,13.935635705880706,0.03817982385172797,18.236555775816683
13897,1204125.5714277152,13.936638558191149,0.038182571392304514,18.237503679314994
13898,1204212.2178673374,13.937641410501591,0.03818531893288107,18.238451552414016
13899,1204298.8643069596,13.938644262812032,0.03818806647345762,18.239399395096772
13900,1204385.5107465817,13.939647115122474,0.03819081401403417,18.240347207346264
13901,1204472.1571862039,13.940649967432915,0.038193561554610726,18.241294989145526
13902,1204558.803625826,13.941652819743357,0.03819630909518728,18.242242740477582
13903,1204645.4500654482,13.942655672053798,0.03819905663576383,18.243190461325483
13904,1204732.0965050703,13.94365852436424,0.038201804176340386,18.244138151672274
13905,1204818.7429446925,13.944661376674683,0.03820455171691694,18.245085811501028
13906,1204905.3893843147,13.945664228985123,0.038207299257493485,18.2460334407948
13907,1204992.0358239368,13.946667081295566,0.03821004679807004,18.246981039536678
13908,1205078.682263559,13.947669933606006,0.03821279433864659,18.24792860770975
13909,1205165.3287031811,13.948672785916449,0.038215541879223144,18.248876145297107
13910,1205251.9751428033,13.94967563822689,0.0382182894197997,18.249823652281865
13911,1205338.6215824254,13.950678490537332,0.03822103696037625,18.25077112864713
13912,1205425.2680220476,13.951681342847772,0.038223784500952804,18.251718574376035
13913,1205511.9144616697,13.952684195158215,0.03822653204152936,18.25266598945171
13914,1205598.560901292,13.953687047468657,0.03822927958210591,18.2536133738573
13915,1205685.207340914,13.954689899779098,0.03823202712268246,18.25456072757595
13916,1205771.8537805362,13.95569275208954,0.03823477466325901,18.255508050590826
13917,1205858.5002201584,13.95669560439998,0.03823752220383556,18.256455342885097
13918,1205945.1466597805,13.957698456710423,0.038240269744412116,18.257402604441953
13919,1206031.7930994027,13.958701309020864,0.03824301728498867,18.258349835244562
13920,1206118.4395390248,13.959704161331306,0.03824576482556522,18.259297035276134
13921,1206205.085978647,13.960707013641748,0.038248512366141775,18.26024420451987
13922,1206291.7324182692,13.961709865952189,0.03825125990671833,18.26119134295899
13923,1206378.3788578913,13.962712718262631,0.03825400744729488,18.262138450576714
13924,1206465.0252975135,13.963715570573072,0.038256754987871434,18.26308552735628
13925,1206551.6717371356,13.964718422883514,0.03825950252844798,18.26403257328092
13926,1206638.3181767578,13.965721275193955,0.038262250069024534,18.264979588333905
13927,1206724.96461638,13.966724127504397,0.03826499760960109,18.265926572498476
13928,1206811.611056002,13.96772697981484,0.03826774515017764,18.26687352575791
13929,1206898.2574956242,13.96872983212528,0.03827049269075419,18.267820448095485
13930,1206984.9039352464,13.969732684435723,0.038273240231330746,18.268767339494485
13931,1207071.5503748686,13.970735536746163,0.0382759877719073,18.269714199938218
13932,1207158.1968144907,13.971738389056606,0.03827873531248385,18.270661029409972
13933,1207244.8432541129,13.972741241367046,0.038281482853060406,18.271607827893078
13934,1207331.489693735,13.973744093677489,0.03828423039363696,18.27255459537085
13935,1207418.1361333572,13.974746945987931,0.038286977934213505,18.27350133182662
13936,1207504.7825729793,13.975749798298372,0.03828972547479006,18.274448037243737
13937,1207591.4290126015,13.976752650608814,0.03829247301536661,18.27539471160554
13938,1207678.0754522237,13.977755502919255,0.038295220555943164,18.2763413548954
13939,1207764.7218918458,13.978758355229697,0.03829796809651972,18.27728796709668
13940,1207851.368331468,13.979761207540138,0.03830071563709627,18.278234548192753
13941,1207938.0147710901,13.98076405985058,0.038303463177672824,18.27918109816701
13942,1208024.6612107123,13.98176691216102,0.03830621071824938,18.28012761700285
